date,open,close,high,low,volume,volume.1
2022-03-28,30.72044458420608,30.54116729192643,30.7332501050832,29.83686364368494,8256.0,8256.0
2022-03-29,30.7332501050832,29.913696768947645,30.925332918239967,29.747224997545118,9394.0,9394.0
2022-03-30,30.208223749121363,30.24664031175272,30.297862395261188,29.70880843491376,9646.0,9646.0
2022-03-31,30.14419614473577,30.50275072929508,31.42474823244757,30.131390623858653,19372.0,19372.0
2022-04-01,30.19541822824424,30.15700166561289,30.46433416666372,29.696002914036644,11002.0,11002.0
2022-04-06,30.016140935964597,30.50275072929508,30.630805938066256,29.88808572719341,8447.0,8447.0
2022-04-07,30.349084478769655,29.61916978877393,30.566778333680663,29.61916978877393,8580.0,8580.0
2022-04-08,29.926502289824768,29.19658759982904,30.041751977718828,28.978893744918032,8257.0,8257.0
2022-04-11,29.18378207895192,28.044090720888416,29.18378207895192,27.787980303346057,10703.0,10703.0
2022-04-12,28.0312852000113,28.607533639481613,28.722783327375677,27.68553613632912,8253.0,8253.0
2022-04-13,28.645950202112967,27.95445207474859,28.658755722990083,27.95445207474859,6191.0,6191.0
2022-04-14,27.992868637379942,28.146534887905364,28.633144681235848,27.992868637379942,6603.0,6603.0
2022-04-15,28.044090720888416,27.314176030892693,28.056896241765536,27.211731863875748,9779.0,9779.0
2022-04-18,27.19892634299863,27.64711957369776,27.90322999124012,26.67389998703679,9842.0,9842.0
2022-04-19,27.64711957369776,27.81359134510029,28.09531280439689,27.41662019790964,9109.0,9109.0
2022-04-20,27.736758219837583,28.210562492290958,28.261784575799425,27.570286448435056,13913.0,13913.0
2022-04-21,28.06970176264266,27.00684352984186,28.49228395158755,27.00684352984186,13061.0,13061.0
2022-04-22,26.90439936282492,26.58426134089697,27.070871134227453,26.12326258932072,11468.0,11468.0
2022-04-25,26.32815092335461,24.240851020384373,26.3921785277402,24.125601332490312,14158.0,14158.0
2022-04-26,24.240851020384373,23.56215841389712,24.86832154336316,23.48532528863441,10360.0,10360.0
2022-04-27,23.43410320512594,24.01035164459625,24.035962686350484,22.640160910744623,14116.0,14116.0
2022-04-28,24.048768207227603,23.907907477579307,24.8299049807318,23.49813080951153,16693.0,16693.0
2022-04-29,24.432933833541146,25.03479331476569,25.201265086168224,24.3304896665242,14555.0,14555.0
2022-05-05,25.02198779388857,25.85434665090124,26.1104570684436,24.76587737634621,15063.0,15063.0
2022-05-06,25.457375503710583,25.380542378447878,25.764708004761417,24.9707657103801,8867.0,8867.0
2022-05-09,25.59823623335888,25.84154113002412,25.98240185967242,25.35493133669364,8348.0,8348.0
2022-05-10,25.48298654546482,26.41778956949443,26.43059509037155,25.23968164879958,11078.0,11078.0
2022-05-11,26.404984048617315,26.67389998703679,27.3910091561554,26.404984048617315,14916.0,14916.0
2022-05-12,26.661094466159675,26.87878832107068,27.032454571596094,26.3921785277402,10614.0,10614.0
2022-05-13,26.82756623756221,26.63548342440544,27.032454571596094,26.43059509037155,6064.0,6064.0
2022-05-16,26.648288945282555,26.30253988160037,26.865982800193564,26.17448467282919,5980.0,5980.0
2022-05-17,26.20009571458343,26.020818422303776,26.35376196510884,25.66226383774447,7480.0,7480.0
2022-05-18,25.892763213532596,26.43059509037155,26.712316549668145,25.828735609147007,9921.0,9921.0
2022-05-19,26.05923498493513,26.481817173880025,26.52023373651138,25.931179776163948,6896.0,6896.0
2022-05-20,26.73792759142238,26.8915938419478,27.122093217735923,26.57145582001985,9369.0,9369.0
2022-05-23,26.99403800896474,27.250148426507103,27.352592593524047,26.82756623756221,10016.0,10016.0
2022-05-24,27.211731863875748,27.92884103299436,28.914866140532443,26.55865029914273,41351.0,41351.0
2022-05-25,27.71114717808335,27.122093217735923,27.92884103299436,26.16167915195207,43669.0,43669.0
2022-05-26,26.8915938419478,26.443400611248663,27.045260092473217,26.28973436072325,20253.0,20253.0
2022-05-27,26.54584477826561,26.37937300686308,26.763538633176616,26.16167915195207,14916.0,14916.0
2022-05-30,26.53303925738849,28.33861770106213,28.658755722990083,26.53303925738849,43893.0,43893.0
2022-05-31,27.91603551211724,28.08250728351977,28.197756971413835,27.59589749018929,19903.0,19903.0
2022-06-01,27.82639686597741,27.98006311650283,28.415450826324843,27.65992509457488,15379.0,15379.0
2022-06-02,28.044090720888416,28.735588848252792,28.774005410884143,27.80078582422318,20800.0,20800.0
2022-06-06,28.774005410884143,28.94047718228668,29.26061520421463,28.517894993341784,23033.0,23033.0
2022-06-07,28.18495145053672,27.54467540668082,28.27459009667654,27.314176030892693,31790.0,31790.0
2022-06-08,27.736758219837583,27.467842281418108,27.736758219837583,26.95562144633339,18399.0,18399.0
2022-06-09,18.606041472447004,17.60338257087625,18.606041472447004,17.406985466444862,21887.0,21887.0
2022-06-10,17.562035812048585,17.861799813549123,18.15122712534274,17.293281879668797,17954.0,17954.0
2022-06-13,17.95483002091136,17.913483262083695,18.15122712534274,17.727422847359225,17303.0,17303.0
2022-06-14,17.737759537066143,17.665402709117735,17.88247319296295,17.24159843113422,18423.0,18423.0
2022-06-15,17.686076088531568,17.61371926058316,17.975503400325188,17.61371926058316,18913.0,18913.0
2022-06-16,17.59304588116933,17.78944298560072,18.016850159152845,17.489678984100184,13888.0,13888.0
2022-06-17,17.675739398824653,18.264930712118808,18.33728754006721,17.59304588116933,23813.0,23813.0
2022-06-20,18.264930712118808,18.544021334205517,18.69907167980924,18.192573884170404,23309.0,23309.0
2022-06-21,18.45099112684328,18.31661416065338,18.637051541567747,18.18223719446349,17652.0,17652.0
2022-06-22,18.23392064299806,17.810116365014547,18.31661416065338,17.7791062958938,13623.0,13623.0
2022-06-23,17.7791062958938,17.96516671061827,18.047860228273592,17.748096226773058,10607.0,10607.0
2022-06-24,17.96516671061827,18.264930712118808,18.27526740182572,17.88247319296295,23093.0,23093.0
