date,open,close,high,low,volume
2019-01-02,2.91,2.88,2.95,2.86,24004.0
2019-01-03,2.88,2.84,2.91,2.84,30115.0
2019-01-04,2.81,2.92,2.93,2.79,45967.0
2019-01-07,2.93,2.99,3.01,2.93,53276.0
2019-01-08,3.01,3.0,3.04,2.97,63633.0
2019-01-09,3.03,3.0,3.05,2.99,60494.0
2019-01-10,3.0,3.0,3.04,2.99,35907.0
2019-01-11,2.99,3.03,3.04,2.98,59642.0
2019-01-14,3.04,3.06,3.22,3.01,134392.0
2019-01-15,3.04,3.08,3.12,3.02,80096.0
2019-01-16,3.06,3.05,3.08,3.02,58990.0
2019-01-17,3.06,3.01,3.06,3.01,46656.0
2019-01-18,3.02,3.05,3.06,3.01,50332.0
2019-01-21,3.06,3.06,3.1,3.04,46136.0
2019-01-22,3.07,3.02,3.07,3.01,40628.0
2019-01-23,3.01,3.0,3.03,3.0,26800.0
2019-01-24,3.0,3.02,3.04,2.99,39288.0
2019-01-25,3.03,3.04,3.1,3.02,83945.0
2019-01-28,3.04,2.97,3.08,2.97,68907.0
2019-01-29,2.97,2.9,2.97,2.86,55982.0
2019-01-30,2.9,2.88,2.91,2.87,31085.0
2019-01-31,2.9,2.82,2.91,2.82,51108.0
2019-02-01,2.84,2.89,2.9,2.84,34435.0
2019-02-11,2.9,2.98,2.98,2.89,50788.0
2019-02-12,2.98,3.02,3.03,2.97,49241.0
2019-02-13,3.01,3.08,3.1,3.01,93094.0
2019-02-14,3.08,3.08,3.12,3.05,80670.0
2019-02-15,3.08,3.08,3.12,3.05,79260.0
2019-02-18,3.1,3.17,3.19,3.1,134978.0
2019-02-19,3.18,3.16,3.2,3.14,121007.0
2019-02-20,3.16,3.18,3.19,3.12,85528.0
2019-02-21,3.17,3.15,3.24,3.14,133982.0
2019-02-22,3.17,3.24,3.26,3.15,175006.0
2019-02-25,3.26,3.4,3.41,3.24,326316.0
2019-02-26,3.39,3.51,3.76,3.34,503497.0
2019-02-27,3.46,3.44,3.6,3.41,322677.0
2019-02-28,3.45,3.45,3.51,3.38,160579.0
2019-03-01,3.45,3.56,3.59,3.44,262464.0
2019-03-04,3.57,3.65,3.76,3.54,491691.0
2019-03-05,3.67,3.7,3.71,3.6,287835.0
2019-03-06,3.7,3.7,3.71,3.62,307104.0
2019-03-07,3.7,3.74,3.79,3.67,377639.0
2019-03-08,3.68,3.47,3.68,3.46,324257.0
2019-03-11,3.49,3.6,3.62,3.49,186203.0
2019-03-12,3.62,3.69,3.81,3.61,294903.0
2019-03-13,3.74,3.64,3.74,3.61,249286.0
2019-03-14,3.61,3.53,3.69,3.49,180048.0
